STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/23/2013,5.82,",,W",0.68,",,W,2400",0,",,W",,,35,"H,,S",40,",,W",33,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/24/2013,10.51,",,W",0,",,W,2400",0,",,W",,,35,"H,,S",40,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/25/2013,9.84,",,W",0,"T,,W,2400",0,"T,,W",,,23,"H,,S",28,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/26/2013,6.93,",,W",0.05,",,W,2400",0.3,",,W",,,27,"H,,S",36,",,W",21,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/27/2013,11.63,",,W",0,",,W,2400",0,",,W",,,31,"H,,S",35,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/28/2013,10.51,",,W",0,",,W,2400",0,",,W",,,35,"H,,S",48,",,W",27,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/29/2013,8.28,",,W",1.32,",,W,2400",0,"T,,W",,,38,"H,,S",44,",,W",33,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/30/2013,13.42,",,W",0,",,W,2400",0,",,W",,,38,"H,,S",44,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,12/31/2013,9.4,",,W",0,"T,,W,2400",0,"T,,W",,,21,"H,,S",26,",,W",14,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/1/2014,9.4,",,W",0,",,W,2400",0,",,W",,,24,"H,,S",29,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/2/2014,17.45,",,W",0.38,",,W,2400",10.6,",,W",,,20,"H,,S",26,",,W",2,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/3/2014,17,",,W",0.19,",,W,2400",4.5,",,W",,,6,"H,,S",14,",,W",2,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/4/2014,12.3,",,W",0,",,W,2400",0,",,W",,,10,"H,,S",27,",,W",2,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/5/2014,8.05,",,W",0.04,",,W,2400",0,",,W",,,29,"H,,S",38,",,W",24,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/6/2014,13.87,",,W",0.32,",,W,2400",0,",,W",,,44,"H,,S",56,",,W",29,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/7/2014,19.69,",,W",0,"T,,W,2400",0,"T,,W",,,21,"H,,S",29,",,W",9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/8/2014,12.75,",,W",0,",,W,2400",0,",,W",,,13,"H,,S",22,",,W",7,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/9/2014,8.5,",,W",0,",,W,2400",0,",,W",,,23,"H,,S",30,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/10/2014,4.92,",,W",0.02,",,W,2400",0.2,",,W",,,25,"H,,S",37,",,W",18,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/11/2014,11.41,",,W",0.54,",,W,2400",0,",,W",,,43,"H,,S",59,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/12/2014,16.11,",,W",0,"T,,W,2400",0,",,W",,,48,"H,,S",54,",,W",37,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/13/2014,11.41,",,W",0,",,W,2400",0,",,W",,,40,"H,,S",51,",,W",31,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/14/2014,7.83,",,W",0.79,",,W,2400",0,",,W",,,47,"H,,S",50,",,W",44,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/15/2014,6.49,",,W",0,"T,,W,2400",0,",,W",,,43,"H,,S",48,",,W",35,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/16/2014,3.13,",,W",0,",,W,2400",0,",,W",,,37,"H,,S",39,",,W",33,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/17/2014,7.83,",,W",0,",,W,2400",0,",,W",,,39,"H,,S",46,",,W",33,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/18/2014,6.93,",,W",0.79,",,W,2400",2,",,W",,,35,"H,,S",38,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/19/2014,14.76,",,W",0.03,",,W,2400",0.2,",,W",,,33,"H,,S",35,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/20/2014,14.99,",,W",0,",,W,2400",0,",,W",,,35,"H,,S",41,",,W",26,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/21/2014,11.63,",,W",0.11,",,W,2400",3.9,",,W",,,20,"H,,S",26,",,W",11,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/22/2014,16.55,",,W",0,"T,,W,2400",0.3,",,W",,,12,"H,,S",18,",,W",7,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/23/2014,12.75,",,W",0,",,W,2400",0,",,W",,,12,"H,,S",22,",,W",6,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/24/2014,13.65,",,W",0,",,W,2400",0,",,W",,,13,"H,,S",19,",,W",7,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/25/2014,17.22,",,W",0,"T,,W,2400",0.1,",,W",,,24,"H,,S",38,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/26/2014,15.66,",,W",0,",,W,2400",0,",,W",,,22,"H,,S",26,",,W",16,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/27/2014,13.87,",,W",0.02,",,W,2400",0,",,W",,,31,"H,,S",47,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/28/2014,12.75,",,W",0,",,W,2400",0,",,W",,,19,"H,,S",21,",,W",13,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/29/2014,9.84,",,W",0.01,",,W,2400",0,"T,,W",,,20,"H,,S",27,",,W",15,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/30/2014,9.84,",,W",0,",,W,2400",0,",,W",,,22,"H,,S",30,",,W",16,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,1/31/2014,9.17,",,W",0,",,W,2400",0,",,W",,,30,"H,,S",43,",,W",22,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/1/2014,8.28,",,W",0,",,W,2400",0,",,W",,,38,"H,,S",42,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/2/2014,6.71,",,W",0.02,",,W,2400",0,",,W",,,40,"H,,S",55,",,W",31,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/3/2014,9.17,",,W",0.17,",,W,2400",1.6,",,W",,,36,"H,,S",41,",,W",27,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/4/2014,6.04,",,W",0,",,W,2400",0,",,W",,,29,"H,,S",35,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/5/2014,10.74,",,W",1.11,",,W,2400",10.7,",,W",,,31,"H,,S",33,",,W",24,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/6/2014,7.83,",,W",0,"T,,W,2400",0,"T,,W",,,23,"H,,S",28,",,W",19,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/7/2014,10.74,",,W",0,",,W,2400",0,",,W",,,24,"H,,S",30,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/8/2014,10.07,",,W",0,",,W,2400",0,",,W",,,24,"H,,S",29,",,W",18,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/9/2014,7.61,",,W",0.03,",,W,2400",0.3,",,W",,,26,"H,,S",30,",,W",21,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/10/2014,11.63,",,W",0,"T,,W,2400",0.1,",,W",,,26,"H,,S",30,",,W",20,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/11/2014,10.29,",,W",0,",,W,2400",0,",,W",,,20,"H,,S",25,",,W",14,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/12/2014,7.61,",,W",0,",,W,2400",0,",,W",,,17,"H,,S",23,",,W",8,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/13/2014,19.91,",,W",1.35,",,W,2400",3.2,",,W",,,29,"H,,S",36,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/14/2014,18.34,",,W",0.31,",,W,2400",0.1,",,W",,,34,"H,,S",37,",,W",29,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/15/2014,9.62,",,W",0.33,",,W,2400",3.6,",,W",,,32,"H,,S",35,",,W",27,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/16/2014,16.55,",,W",0.02,",,W,2400",0.4,",,W",,,29,"H,,S",33,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/17/2014,14.76,",,W",0,",,W,2400",0,",,W",,,22,"H,,S",29,",,W",14,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/18/2014,10.51,",,W",0.22,",,W,2400",2.5,",,W",,,24,"H,,S",35,",,W",14,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/19/2014,8.05,",,W",0.25,",,W,2400",0,"T,,W",,,29,"H,,S",36,",,W",21,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/20/2014,9.4,",,W",0.08,",,W,2400",0,"T,,W",,,39,"H,,S",48,",,W",33,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/21/2014,8.95,",,W",0.22,",,W,2400",0,",,W",,,37,"H,,S",44,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/22/2014,14.32,",,W",0,",,W,2400",0,",,W",,,42,"H,,S",50,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/23/2014,6.04,",,W",0,",,W,2400",0,",,W",,,43,"H,,S",52,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/24/2014,16.33,",,W",0,",,W,2400",0,",,W",,,38,"H,,S",45,",,W",24,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/25/2014,10.51,",,W",0,",,W,2400",0,",,W",,,25,"H,,S",29,",,W",22,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/26/2014,11.63,",,W",0,",,W,2400",0,",,W",,,24,"H,,S",32,",,W",16,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/27/2014,11.86,",,W",0.02,",,W,2400",0.4,",,W",,,20,"H,,S",30,",,W",12,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,2/28/2014,11.86,",,W",0,",,W,2400",0,",,W",,,18,"H,,S",25,",,W",10,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/1/2014,8.05,",,W",0,",,W,2400",0,",,W",,,24,"H,,S",36,",,W",16,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/2/2014,6.93,",,W",0,"T,,W,2400",0,"T,,W",,,34,"H,,S",40,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/3/2014,11.63,",,W",0,",,W,2400",0,",,W",,,25,"H,,S",30,",,W",16,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/4/2014,8.05,",,W",0,",,W,2400",0,",,W",,,20,"H,,S",31,",,W",12,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/5/2014,9.62,",,W",0,"T,,W,2400",0.1,",,W",,,26,"H,,S",29,",,W",20,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/6/2014,7.38,",,W",0,",,W,2400",0,",,W",,,19,"H,,S",25,",,W",11,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/7/2014,4.7,",,W",0,",,W,2400",0,",,W",,,25,"H,,S",34,",,W",16,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/8/2014,7.61,",,W",0,",,W,2400",0,",,W",,,38,"H,,S",55,",,W",27,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/9/2014,10.51,",,W",0,",,W,2400",0,",,W",,,37,"H,,S",43,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/10/2014,8.05,",,W",0.03,",,W,2400",0.6,",,W",,,35,"H,,S",44,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/11/2014,8.5,",,W",0,",,W,2400",0,",,W",,,44,"H,,S",60,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/12/2014,4.92,",,W",0.43,",,W,2400",0,",,W",,,42,"H,,S",46,",,W",37,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/13/2014,18.34,",,W",0.06,",,W,2400",1.5,",,W",,,28,"H,,S",37,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/14/2014,14.09,",,W",0,",,W,2400",0,",,W",,,24,"H,,S",39,",,W",16,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/15/2014,14.54,",,W",0.01,",,W,2400",0,",,W",,,44,"H,,S",57,",,W",38,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/16/2014,16.33,",,W",0,",,W,2400",0,",,W",,,35,"H,,S",37,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/17/2014,8.28,",,W",0,",,W,2400",0,",,W",,,23,"H,,S",27,",,W",16,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/18/2014,8.28,",,W",0,",,W,2400",0,",,W",,,27,"H,,S",33,",,W",20,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/19/2014,10.29,",,W",0,"T,,W,2400",0,",,W",,,33,"H,,S",41,",,W",27,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/20/2014,12.08,",,W",0.29,",,W,2400",0,",,W",,,42,"H,,S",52,",,W",37,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/21/2014,16.78,",,W",0,",,W,2400",0,",,W",,,40,"H,,S",45,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/22/2014,14.09,",,W",0,"T,,W,2400",0,",,W",,,40,"H,,S",57,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/23/2014,12.97,",,W",0,",,W,2400",0,",,W",,,39,"H,,S",44,",,W",22,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/24/2014,12.75,",,W",0,",,W,2400",0,",,W",,,25,"H,,S",33,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/25/2014,10.07,",,W",0,",,W,2400",0,",,W",,,29,"H,,S",39,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/26/2014,25.95,",,W",0,"T,,W,2400",0,"T,,W",,,32,"H,,S",35,",,W",24,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/27/2014,14.32,",,W",0,",,W,2400",0,",,W",,,30,"H,,S",46,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/28/2014,14.32,",,W",0.02,",,W,2400",0,",,W",,,44,"H,,S",60,",,W",35,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/29/2014,12.53,",,W",0.97,",,W,2400",0,",,W",,,47,"H,,S",52,",,W",39,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/30/2014,17.22,",,W",2.23,",,W,2400",0,",,W",,,40,"H,,S",43,",,W",36,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,3/31/2014,13.42,",,W",0.44,",,W,2400",0,"T,,W",,,36,"H,,S",42,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/1/2014,9.62,",,W",0,",,W,2400",0,",,W",,,40,"H,,S",47,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/2/2014,5.59,",,W",0,",,W,2400",0,",,W",,,42,"H,,S",46,",,W",37,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/3/2014,9.4,",,W",0,",,W,2400",0,",,W",,,43,"H,,S",54,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/4/2014,11.18,",,W",0.26,",,W,2400",0,",,W",,,40,"H,,S",44,",,W",37,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/5/2014,13.42,",,W",0.23,",,W,2400",0,",,W",,,43,"H,,S",54,",,W",38,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/6/2014,8.72,",,W",0,",,W,2400",0,",,W",,,44,"H,,S",59,",,W",35,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/7/2014,7.61,",,W",0.04,",,W,2400",0,",,W",,,49,"H,,S",59,",,W",38,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/8/2014,13.42,",,W",0.67,",,W,2400",0,",,W",,,52,"H,,S",65,",,W",43,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/9/2014,13.2,",,W",0,",,W,2400",0,",,W",,,50,"H,,S",59,",,W",41,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/10/2014,13.87,",,W",0,",,W,2400",0,",,W",,,47,"H,,S",60,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/11/2014,10.07,",,W",0,"T,,W,2400",0,",,W",,,56,"H,,S",69,",,W",48,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/12/2014,8.5,",,W",0.04,",,W,2400",0,",,W",,,58,"H,,S",69,",,W",49,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/13/2014,7.61,",,W",0.04,",,W,2400",0,",,W",,,52,"H,,S",63,",,W",45,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/14/2014,21.7,",,W",0,",,W,2400",0,",,W",,,64,"H,,S",75,",,W",57,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/15/2014,23.71,",,W",0.62,",,W,2400",0,",,W",,,62,"H,,S",68,",,W",41,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
